490000, 10693, 1, 0, 0
491000, 10680, 1, 0, 0
492000, 10690, 1, 0, 0
493000, 10679, 1, 0, 0
494000, 10685, 1, 0, 0
495000, 10692, 1, 0, 0
496000, 10693, 1, 0, 0
497000, 10680, 1, 0, 0
498000, 10690, 1, 0, 0
499000, 10690, 1, 0, 0
500000, 10689, 1, 0, 0
501000, 10690, 1, 0, 0
502000, 10680, 1, 0, 0
503000, 10684, 1, 0, 0
504000, 10685, 1, 0, 0
505000, 10690, 1, 0, 0
506000, 10679, 1, 0, 0
507000, 10680, 1, 0, 0
508000, 10691, 1, 0, 0
509000, 10686, 1, 0, 0
510000, 10683, 1, 0, 0
511000, 10690, 1, 0, 0
512000, 10690, 1, 0, 0
513000, 10679, 1, 0, 0
514000, 10690, 1, 0, 0
515000, 10690, 1, 0, 0
516001, 10680, 1, 0, 0
517000, 10689, 1, 0, 0
518000, 10690, 1, 0, 0
519000, 10681, 1, 0, 0
520000, 10688, 1, 0, 0
521000, 10691, 1, 0, 0
522000, 10679, 1, 0, 0
523000, 10690, 1, 0, 0
524000, 10690, 1, 0, 0
525000, 10690, 1, 0, 0
526000, 10680, 1, 0, 0
527000, 10689, 1, 0, 0
528000, 10690, 1, 0, 0
529000, 10682, 1, 0, 0
530000, 10688, 1, 0, 0
531000, 10689, 1, 0, 0
532000, 10681, 1, 0, 0
533000, 10689, 1, 0, 0
534001, 10690, 1, 0, 0
535000, 10687, 1, 0, 0
536000, 10682, 1, 0, 0
537000, 10690, 1, 0, 0
538000, 10688, 1, 0, 0
539000, 10684, 1, 0, 0
540000, 10687, 1, 0, 0
541000, 10691, 1, 0, 0
542000, 10685, 1, 0, 0
543000, 10684, 1, 0, 0
544000, 10690, 1, 0, 0
545000, 10685, 1, 0, 0
546000, 10684, 1, 0, 0
547000, 10690, 1, 0, 0
548000, 10685, 1, 0, 0
549000, 10684, 1, 0, 0
550000, 10690, 1, 0, 0
551000, 10687, 1, 0, 0
552000, 10683, 1, 0, 0
553000, 10690, 1, 0, 0
554000, 10683, 1, 0, 0
555000, 10686, 1, 0, 0
556000, 10690, 1, 0, 0
557000, 10683, 1, 0, 0
558001, 10687, 1, 0, 0
559000, 10689, 1, 0, 0
560000, 10690, 1, 0, 0
561000, 10684, 1, 0, 0
562000, 10685, 1, 0, 0
563001, 10691, 1, 0, 0
564000, 10689, 1, 0, 0
565000, 10686, 1, 0, 0
566000, 10684, 1, 0, 0
567000, 10690, 1, 0, 0
568000, 10687, 1, 0, 0
569000, 10682, 1, 0, 0
570000, 10690, 1, 0, 0
571000, 10689, 1, 0, 0
572000, 10691, 1, 0, 0
573000, 10679, 1, 0, 0
574000, 10690, 1, 0, 0
575000, 10690, 1, 0, 0
576000, 10687, 1, 0, 0
577000, 10682, 1, 0, 0
578000, 10690, 1, 0, 0
579000, 10690, 1, 0, 0
580000, 10690, 1, 0, 0
581000, 10686, 1, 0, 0
582000, 10683, 1, 0, 0
583000, 10690, 1, 0, 0
584000, 10690, 1, 0, 0
585000, 10686, 1, 0, 0
586000, 10684, 1, 0, 0
587000, 10689, 1, 0, 0
588001, 10686, 1, 0, 0
589000, 10684, 1, 0, 0
590000, 10689, 1, 0, 0
591000, 10691, 1, 0, 0
592000, 10679, 1, 0, 0
593000, 10690, 1, 0, 0
594000, 10690, 1, 0, 0
595000, 10682, 1, 0, 0
596000, 10687, 1, 0, 0
597000, 10691, 1, 0, 0
598000, 10686, 1, 0, 0
599000, 10686, 1, 0, 0
600000, 10687, 1, 0, 0
601000, 10689, 1, 0, 0
602000, 10684, 1, 0, 0
603000, 10686, 1, 0, 0
604000, 10690, 1, 0, 0
605000, 10687, 1, 0, 0
606001, 10682, 1, 0, 0
607000, 10690, 1, 0, 0
608000, 10690, 1, 0, 0
609000, 10679, 1, 0, 0
610001, 10690, 1, 0, 0
611000, 10691, 1, 0, 0
612000, 10679, 1, 0, 0
613000, 10690, 1, 0, 0
614000, 10688, 1, 0, 0
615000, 10681, 1, 0, 0
616000, 10690, 1, 0, 0
617000, 10690, 1, 0, 0
618000, 10679, 1, 0, 0
619000, 10690, 1, 0, 0
620000, 10690, 1, 0, 0
621000, 10690, 1, 0, 0
622000, 10680, 1, 0, 0
623000, 10689, 1, 0, 0
624000, 10691, 1, 0, 0
625000, 10680, 1, 0, 0
626000, 10689, 1, 0, 0
627000, 10690, 1, 0, 0
628000, 10684, 1, 0, 0
629000, 10685, 1, 0, 0
630000, 10690, 1, 0, 0
631000, 10690, 1, 0, 0
632000, 10679, 1, 0, 0
633001, 10691, 1, 0, 0
634000, 10689, 1, 0, 0
635001, 10680, 1, 0, 0
636000, 10690, 1, 0, 0
637000, 10689, 1, 0, 0
638000, 10681, 1, 0, 0
639000, 10689, 1, 0, 0
640000, 10688, 1, 0, 0
641000, 10680, 1, 0, 0
642000, 10691, 1, 0, 0
643000, 10689, 1, 0, 0
644000, 10680, 1, 0, 0
645000, 10690, 1, 0, 0
646000, 10679, 1, 0, 0
647000, 10690, 1, 0, 0
648000, 10680, 1, 0, 0
649000, 10690, 1, 0, 0
